text,label
"Sayın müşterimiz, yeni ürün kampanyamız için teşekkür ederiz. Kurumsal politikalarımızı okumak için size yardımcı olmaktan memnuniyet duyarız.",0
"Sayın müşterimiz, banka hesabınız limitiniz aşıldı. Şifrenizi sıfırlamak için aşağıdaki linke tıklayın.",1
"Sayın müşterimiz, sipariş faturanız e-posta adresinize gönderilmiştir. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.",0
Önemli uyarı: e-devlet şifreniz üzerinde haciz işlemi başlatıldı. Kargonuzu yeniden yönlendirmek için bağlantıya gidin.,1
Netflix üyeliğiniz limitiniz aşıldı. Şifrenizi sıfırlamak için uygulamamıza giriş yapın.,1
gizlilik politikamız sistemlerimizde güvenle saklanmaktadır. İşlemlerinizi hızlıca yapmak için sistemimize güvenle giriş yapabilirsiniz.,0
"Sayın müşterimiz, kargo takip numaranız ile ilgili süreç tamamlanmıştır. Kurumsal politikalarımızı okumak için mesai saatleri içinde arayabilirsiniz.",0
müşteri hizmetleri numaramız web sitemizde güncellenmiştir. Daha fazla bilgi almak isterseniz mesai saatleri içinde arayabilirsiniz.,0
"Sayın müşterimiz, kripto cüzdanınız farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.",1
Önemli uyarı: Apple kimliğiniz hakkında suç duyurusu yapıldı. Hesap dökümünüzü incelemek için aşağıdaki linke tıklayın.,1
"Değerli yatırımcımız, kargo takip numaranız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Önemli uyarı: Netflix üyeliğiniz teslim edilemediğinden geri dönüyor. Hesap dökümünüzü incelemek için uygulamamıza giriş yapın.,1
vergi borcunuz güvenlik nedeniyle donduruldu. Borcunuzu hemen ödemek için hemen buraya tıklayın.,1
"Merhaba, randevu detaylarınız uygulamamız üzerinden görüntülenebilir. Kurumsal politikalarımızı okumak için mesai saatleri içinde arayabilirsiniz.",0
"Bilinçli Tüketici, aylık hesap özetiniz ile ilgili süreç tamamlanmıştır. Öneri ve şikayetleriniz için resmi web sitemizi ziyaret edebilirsiniz.",0
Dikkat: banka hesabınız limitiniz aşıldı. İadenizi hesabınıza aktarmak için formu doldurun.,1
Acil Bildirim: kredi kartınız teslim edilemediğinden geri dönüyor. Kargonuzu yeniden yönlendirmek için hemen buraya tıklayın.,1
"Bilinçli Tüketici, sipariş faturanız başarıyla sisteme kaydedildi. Kampanyaları incelemek için bizimle iletişime geçebilirsiniz.",0
Önemli uyarı: sosyal medya hesabınız çekilişten büyük ödül kazandınız. Cezai işlemden kaçınmak için hemen buraya tıklayın.,1
"Değerli kullanıcımız, kripto cüzdanınız limitiniz aşıldı. Cezai işlemden kaçınmak için verilen adrese gidin.",1
"Değerli yatırımcımız, şube çalışma saatlerimiz web sitemizde güncellenmiştir. Detaylı dokümanları indirmek için sistemimize güvenle giriş yapabilirsiniz.",0
Acil Bildirim: kargo paketiniz süresi dolduğu için askıya alındı. Güvenliğinizi sağlamak için bu adresi ziyaret edin.,1
mobil uygulamamız sistemlerimizde güvenle saklanmaktadır. Öneri ve şikayetleriniz için destek ekibimize yazabilirsiniz.,0
"Değerli yatırımcımız, mobil uygulamamız sistemlerimizde güvenle saklanmaktadır. Detaylı dokümanları indirmek için resmi web sitemizi ziyaret edebilirsiniz.",0
Acil Bildirim: vergi borcunuz güvenlik nedeniyle donduruldu. Cezai işlemden kaçınmak için formu doldurun.,1
Dikkat: kargo paketiniz teslim edilemediğinden geri dönüyor. Cezai işlemden kaçınmak için sisteme giriş yapın.,1
"Sayın müşterimiz, e-devlet şifreniz hakkında suç duyurusu yapıldı. Cezai işlemden kaçınmak için kimliğinizi doğrulayın.",1
"Bilinçli Tüketici, mobil uygulamamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Mobil uygulamamızı indirerek kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Değerli kullanıcımız, e-devlet şifreniz teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için uygulamamıza giriş yapın.",1
"Sayın müşterimiz, gizlilik politikamız belirtilen adrese teslim edilecektir. İletişim formunu doldurarak şubelerimize bekleriz.",0
"Sayın Üyemiz, gizlilik politikamız belirtilen adrese teslim edilecektir. Müşteri temsilcimize bağlanarak bizimle iletişime geçebilirsiniz.",0
"Değerli kullanıcımız, banka hesabınız çekilişten büyük ödül kazandınız. İadenizi hesabınıza aktarmak için bağlantıya gidin.",1
"Değerli kullanıcımız, kredi kartınız limitiniz aşıldı. Hesap dökümünüzü incelemek için bağlantıya gidin.",1
"Sayın Üyemiz, kargo takip numaranız uygulamamız üzerinden görüntülenebilir. Müşteri temsilcimize bağlanarak destek ekibimize yazabilirsiniz.",0
şube çalışma saatlerimiz başarıyla sisteme kaydedildi. Kurumsal politikalarımızı okumak için çağrı merkezimizi arayabilirsiniz.,0
vergi borcunuz farklı bir cihazdan giriş yapıldı. Ödülünüzü teslim almak için işlemi tamamlayın.,1
"Sayın Üyemiz, müşteri hizmetleri numaramız web sitemizde güncellenmiştir. Mobil uygulamamızı indirerek kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Bilinçli Tüketici, şube çalışma saatlerimiz ile ilgili süreç tamamlanmıştır. İnternet şubemizi kullanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Değerli yatırımcımız, finansal raporlarımız ile ilgili süreç tamamlanmıştır. Daha fazla bilgi almak isterseniz bizimle iletişime geçebilirsiniz.",0
"Değerli kullanıcımız, kredi kartınız şüpheli işlem sebebiyle bloke oldu. Hemen hesabınızı doğrulamak için bu adresi ziyaret edin.",1
"Bilinçli Tüketici, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Daha fazla bilgi almak isterseniz sistemimize güvenle giriş yapabilirsiniz.",0
banka hesabınız farklı bir cihazdan giriş yapıldı. Güvenliğinizi sağlamak için verilen adrese gidin.,1
"Değerli kullanıcımız, aidat iadeniz üzerinde haciz işlemi başlatıldı. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.",1
kargo paketiniz güvenlik nedeniyle donduruldu. Blokeyi kaldırmak için formu doldurun.,1
"Değerli yatırımcımız, aylık hesap özetiniz belirtilen adrese teslim edilecektir. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.",0
"Bilinçli Tüketici, şube çalışma saatlerimiz ile ilgili süreç tamamlanmıştır. İletişim formunu doldurarak çağrı merkezimizi arayabilirsiniz.",0
"Sayın müşterimiz, e-devlet şifreniz limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için bu adresi ziyaret edin.",1
"Değerli kullanıcımız, banka hesabınız şüpheli işlem sebebiyle bloke oldu. Güvenliğinizi sağlamak için bağlantıya gidin.",1
Önemli uyarı: banka hesabınız limitiniz aşıldı. Hesap dökümünüzü incelemek için kimliğinizi doğrulayın.,1
"Değerli yatırımcımız, finansal raporlarımız web sitemizde güncellenmiştir. Kampanyaları incelemek için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Önemli uyarı: Netflix üyeliğiniz teslim edilemediğinden geri dönüyor. Güvenliğinizi sağlamak için bağlantıya gidin.,1
"Değerli yatırımcımız, şube çalışma saatlerimiz uygulamamız üzerinden görüntülenebilir. İletişim formunu doldurarak mesai saatleri içinde arayabilirsiniz.",0
"Değerli yatırımcımız, müşteri hizmetleri numaramız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.",0
"Bilinçli Tüketici, aylık hesap özetiniz hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İşlemlerinizi hızlıca yapmak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Önemli uyarı: kredi kartınız süresi dolduğu için askıya alındı. Kargonuzu yeniden yönlendirmek için formu doldurun.,1
Apple kimliğiniz limitiniz aşıldı. Blokeyi kaldırmak için işlemi tamamlayın.,1
Acil Bildirim: banka hesabınız teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için uygulamamıza giriş yapın.,1
"Değerli kullanıcımız, kredi kartınız süresi dolduğu için askıya alındı. Cezai işlemden kaçınmak için bağlantıya gidin.",1
"Değerli yatırımcımız, randevu detaylarınız ile ilgili süreç tamamlanmıştır. İşlemlerinizi hızlıca yapmak için destek ekibimize yazabilirsiniz.",0
"Merhaba, şube çalışma saatlerimiz e-posta adresinize gönderilmiştir. Kampanyaları incelemek için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın müşterimiz, kargo takip numaranız belirtilen adrese teslim edilecektir. Detaylı dokümanları indirmek için resmi web sitemizi ziyaret edebilirsiniz.",0
"Sayın müşterimiz, vergi borcunuz limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.",1
"Bilinçli Tüketici, şube çalışma saatlerimiz sistemlerimizde güvenle saklanmaktadır. Detaylı dokümanları indirmek için size yardımcı olmaktan memnuniyet duyarız.",0
"Sayın müşterimiz, aidat iadeniz şüpheli işlem sebebiyle bloke oldu. Borcunuzu hemen ödemek için formu doldurun.",1
"Bilinçli Tüketici, finansal raporlarımız belirtilen adrese teslim edilecektir. İnternet şubemizi kullanarak bizimle iletişime geçebilirsiniz.",0
"Sayın Üyemiz, yeni ürün kampanyamız belirtilen adrese teslim edilecektir. Öneri ve şikayetleriniz için mesai saatleri içinde arayabilirsiniz.",0
Dikkat: banka hesabınız için iade tutarı onaylandı. Borcunuzu hemen ödemek için bu adresi ziyaret edin.,1
Acil Bildirim: e-devlet şifreniz şüpheli işlem sebebiyle bloke oldu. Hesap dökümünüzü incelemek için işlemi tamamlayın.,1
"Bilinçli Tüketici, mobil uygulamamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Detaylı dokümanları indirmek için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın Üyemiz, yeni ürün kampanyamız belirtilen adrese teslim edilecektir. Öneri ve şikayetleriniz için size yardımcı olmaktan memnuniyet duyarız.",0
"Merhaba, müşteri hizmetleri numaramız için teşekkür ederiz. Detaylı dokümanları indirmek için destek ekibimize yazabilirsiniz.",0
Dikkat: Netflix üyeliğiniz çekilişten büyük ödül kazandınız. Blokeyi kaldırmak için işlemi tamamlayın.,1
e-devlet şifreniz süresi dolduğu için askıya alındı. Cezai işlemden kaçınmak için hemen buraya tıklayın.,1
"Sayın Üyemiz, finansal raporlarımız e-posta adresinize gönderilmiştir. İletişim formunu doldurarak mesai saatleri içinde arayabilirsiniz.",0
müşteri hizmetleri numaramız başarıyla sisteme kaydedildi. Müşteri temsilcimize bağlanarak çağrı merkezimizi arayabilirsiniz.,0
"Değerli yatırımcımız, finansal raporlarımız uygulamamız üzerinden görüntülenebilir. Kampanyaları incelemek için bizimle iletişime geçebilirsiniz.",0
"Değerli yatırımcımız, finansal raporlarımız web sitemizde güncellenmiştir. Detaylı dokümanları indirmek için sistemimize güvenle giriş yapabilirsiniz.",0
"Değerli kullanıcımız, Netflix üyeliğiniz güvenlik nedeniyle donduruldu. Güvenliğinizi sağlamak için uygulamamıza giriş yapın.",1
"Bilinçli Tüketici, gizlilik politikamız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
"Bilinçli Tüketici, aylık hesap özetiniz hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Öneri ve şikayetleriniz için bizimle iletişime geçebilirsiniz.",0
"Merhaba, yeni ürün kampanyamız uygulamamız üzerinden görüntülenebilir. Öneri ve şikayetleriniz için çağrı merkezimizi arayabilirsiniz.",0
"Sayın müşterimiz, müşteri hizmetleri numaramız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Müşteri temsilcimize bağlanarak sistemimize güvenle giriş yapabilirsiniz.",0
"Sayın Üyemiz, mobil uygulamamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kurumsal politikalarımızı okumak için çağrı merkezimizi arayabilirsiniz.",0
"Merhaba, müşteri hizmetleri numaramız ile ilgili süreç tamamlanmıştır. Mobil uygulamamızı indirerek resmi web sitemizi ziyaret edebilirsiniz.",0
"Sayın müşterimiz, kargo paketiniz hakkında suç duyurusu yapıldı. Hemen hesabınızı doğrulamak için bu adresi ziyaret edin.",1
Önemli uyarı: vergi borcunuz için iade tutarı onaylandı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.,1
"Değerli yatırımcımız, kargo takip numaranız için teşekkür ederiz. İletişim formunu doldurarak mesai saatleri içinde arayabilirsiniz.",0
kargo takip numaranız ile ilgili süreç tamamlanmıştır. İletişim formunu doldurarak şubelerimize bekleriz.,0
"Sayın Üyemiz, randevu detaylarınız başarıyla sisteme kaydedildi. Kurumsal politikalarımızı okumak için size yardımcı olmaktan memnuniyet duyarız.",0
Dikkat: vergi borcunuz hakkında suç duyurusu yapıldı. Cezai işlemden kaçınmak için sisteme giriş yapın.,1
Dikkat: kargo paketiniz teslim edilemediğinden geri dönüyor. İadenizi hesabınıza aktarmak için kimliğinizi doğrulayın.,1
Dikkat: vergi borcunuz teslim edilemediğinden geri dönüyor. Blokeyi kaldırmak için bu adresi ziyaret edin.,1
Dikkat: e-devlet şifreniz güvenlik nedeniyle donduruldu. Borcunuzu hemen ödemek için kimliğinizi doğrulayın.,1
Dikkat: aidat iadeniz güvenlik nedeniyle donduruldu. Kargonuzu yeniden yönlendirmek için sisteme giriş yapın.,1
"Bilinçli Tüketici, sipariş faturanız e-posta adresinize gönderilmiştir. İletişim formunu doldurarak şubelerimize bekleriz.",0
"Sayın müşterimiz, kargo takip numaranız için teşekkür ederiz. Mobil uygulamamızı indirerek resmi web sitemizi ziyaret edebilirsiniz.",0
"Sayın müşterimiz, Netflix üyeliğiniz çekilişten büyük ödül kazandınız. Blokeyi kaldırmak için kimliğinizi doğrulayın.",1
Önemli uyarı: kredi kartınız güvenlik nedeniyle donduruldu. Blokeyi kaldırmak için aşağıdaki linke tıklayın.,1
"Değerli kullanıcımız, vergi borcunuz süresi dolduğu için askıya alındı. İadenizi hesabınıza aktarmak için sisteme giriş yapın.",1
Dikkat: kredi kartınız farklı bir cihazdan giriş yapıldı. Güvenliğinizi sağlamak için formu doldurun.,1
Acil Bildirim: Netflix üyeliğiniz güvenlik nedeniyle donduruldu. Hemen hesabınızı doğrulamak için formu doldurun.,1
Acil Bildirim: Apple kimliğiniz süresi dolduğu için askıya alındı. Hesap dökümünüzü incelemek için aşağıdaki linke tıklayın.,1
"Değerli kullanıcımız, aidat iadeniz limitiniz aşıldı. Cezai işlemden kaçınmak için formu doldurun.",1
"Değerli yatırımcımız, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İşlemlerinizi hızlıca yapmak için destek ekibimize yazabilirsiniz.",0
kargo paketiniz teslim edilemediğinden geri dönüyor. Ödülünüzü teslim almak için kimliğinizi doğrulayın.,1
Dikkat: kargo paketiniz için iade tutarı onaylandı. Hemen hesabınızı doğrulamak için kimliğinizi doğrulayın.,1
"Bilinçli Tüketici, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
"Bilinçli Tüketici, randevu detaylarınız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İşlemlerinizi hızlıca yapmak için mesai saatleri içinde arayabilirsiniz.",0
"Merhaba, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Öneri ve şikayetleriniz için mesai saatleri içinde arayabilirsiniz.",0
"Değerli kullanıcımız, vergi borcunuz teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için uygulamamıza giriş yapın.",1
Önemli uyarı: e-devlet şifreniz üzerinde haciz işlemi başlatıldı. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.,1
Önemli uyarı: Netflix üyeliğiniz hakkında suç duyurusu yapıldı. Borcunuzu hemen ödemek için uygulamamıza giriş yapın.,1
kripto cüzdanınız süresi dolduğu için askıya alındı. Kargonuzu yeniden yönlendirmek için verilen adrese gidin.,1
"Sayın Üyemiz, aylık hesap özetiniz web sitemizde güncellenmiştir. İşlemlerinizi hızlıca yapmak için bizimle iletişime geçebilirsiniz.",0
"Sayın müşterimiz, randevu detaylarınız ile ilgili süreç tamamlanmıştır. Detaylı dokümanları indirmek için mesai saatleri içinde arayabilirsiniz.",0
"Sayın müşterimiz, finansal raporlarımız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kurumsal politikalarımızı okumak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Bilinçli Tüketici, müşteri hizmetleri numaramız uygulamamız üzerinden görüntülenebilir. Daha fazla bilgi almak isterseniz uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Acil Bildirim: kredi kartınız süresi dolduğu için askıya alındı. Güvenliğinizi sağlamak için aşağıdaki linke tıklayın.,1
"Merhaba, kargo takip numaranız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Kurumsal politikalarımızı okumak için mesai saatleri içinde arayabilirsiniz.",0
"Değerli kullanıcımız, aidat iadeniz süresi dolduğu için askıya alındı. Güvenliğinizi sağlamak için işlemi tamamlayın.",1
"Merhaba, gizlilik politikamız ile ilgili süreç tamamlanmıştır. Kurumsal politikalarımızı okumak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
Önemli uyarı: kredi kartınız farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için bağlantıya gidin.,1
"Sayın müşterimiz, şube çalışma saatlerimiz için teşekkür ederiz. İnternet şubemizi kullanarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
Acil Bildirim: aidat iadeniz teslim edilemediğinden geri dönüyor. İadenizi hesabınıza aktarmak için uygulamamıza giriş yapın.,1
mobil uygulamamız ile ilgili süreç tamamlanmıştır. İşlemlerinizi hızlıca yapmak için resmi web sitemizi ziyaret edebilirsiniz.,0
"Sayın müşterimiz, e-devlet şifreniz farklı bir cihazdan giriş yapıldı. Hesap dökümünüzü incelemek için işlemi tamamlayın.",1
Dikkat: Apple kimliğiniz süresi dolduğu için askıya alındı. Ödülünüzü teslim almak için kimliğinizi doğrulayın.,1
Dikkat: sosyal medya hesabınız üzerinde haciz işlemi başlatıldı. Borcunuzu hemen ödemek için uygulamamıza giriş yapın.,1
"Değerli yatırımcımız, randevu detaylarınız belirtilen adrese teslim edilecektir. Müşteri temsilcimize bağlanarak sistemimize güvenle giriş yapabilirsiniz.",0
"Değerli kullanıcımız, banka hesabınız farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için sisteme giriş yapın.",1
"Merhaba, randevu detaylarınız web sitemizde güncellenmiştir. Kampanyaları incelemek için sistemimize güvenle giriş yapabilirsiniz.",0
"Merhaba, gizlilik politikamız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için çağrı merkezimizi arayabilirsiniz.",0
"Bilinçli Tüketici, sipariş faturanız uygulamamız üzerinden görüntülenebilir. Daha fazla bilgi almak isterseniz uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın müşterimiz, randevu detaylarınız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için mesai saatleri içinde arayabilirsiniz.",0
Acil Bildirim: vergi borcunuz limitiniz aşıldı. Hesap dökümünüzü incelemek için işlemi tamamlayın.,1
"Sayın Üyemiz, şube çalışma saatlerimiz hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Detaylı dokümanları indirmek için resmi web sitemizi ziyaret edebilirsiniz.",0
"Sayın Üyemiz, gizlilik politikamız için teşekkür ederiz. Detaylı dokümanları indirmek için size yardımcı olmaktan memnuniyet duyarız.",0
"Sayın müşterimiz, kripto cüzdanınız üzerinde haciz işlemi başlatıldı. Şifrenizi sıfırlamak için hemen buraya tıklayın.",1
Önemli uyarı: kargo paketiniz hakkında suç duyurusu yapıldı. Güvenliğinizi sağlamak için sisteme giriş yapın.,1
Önemli uyarı: Apple kimliğiniz çekilişten büyük ödül kazandınız. Şifrenizi sıfırlamak için hemen buraya tıklayın.,1
"Değerli yatırımcımız, müşteri hizmetleri numaramız belirtilen adrese teslim edilecektir. İnternet şubemizi kullanarak bizimle iletişime geçebilirsiniz.",0
Önemli uyarı: vergi borcunuz teslim edilemediğinden geri dönüyor. Cezai işlemden kaçınmak için hemen buraya tıklayın.,1
"Sayın müşterimiz, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.",0
Acil Bildirim: Netflix üyeliğiniz için iade tutarı onaylandı. Hesap dökümünüzü incelemek için formu doldurun.,1
"Değerli kullanıcımız, vergi borcunuz hakkında suç duyurusu yapıldı. Cezai işlemden kaçınmak için formu doldurun.",1
Önemli uyarı: e-devlet şifreniz teslim edilemediğinden geri dönüyor. Ödülünüzü teslim almak için aşağıdaki linke tıklayın.,1
"Sayın Üyemiz, mobil uygulamamız web sitemizde güncellenmiştir. Kampanyaları incelemek için şubelerimize bekleriz.",0
Acil Bildirim: kripto cüzdanınız süresi dolduğu için askıya alındı. Şifrenizi sıfırlamak için verilen adrese gidin.,1
"Değerli yatırımcımız, mobil uygulamamız için teşekkür ederiz. Detaylı dokümanları indirmek için bizimle iletişime geçebilirsiniz.",0
Acil Bildirim: banka hesabınız hakkında suç duyurusu yapıldı. Blokeyi kaldırmak için sisteme giriş yapın.,1
"Değerli yatırımcımız, müşteri hizmetleri numaramız e-posta adresinize gönderilmiştir. Müşteri temsilcimize bağlanarak sistemimize güvenle giriş yapabilirsiniz.",0
Acil Bildirim: kargo paketiniz teslim edilemediğinden geri dönüyor. Hesap dökümünüzü incelemek için aşağıdaki linke tıklayın.,1
Acil Bildirim: banka hesabınız şüpheli işlem sebebiyle bloke oldu. Ödülünüzü teslim almak için formu doldurun.,1
"Değerli yatırımcımız, müşteri hizmetleri numaramız uygulamamız üzerinden görüntülenebilir. Öneri ve şikayetleriniz için mesai saatleri içinde arayabilirsiniz.",0
"Merhaba, yeni ürün kampanyamız belirtilen adrese teslim edilecektir. Mobil uygulamamızı indirerek resmi web sitemizi ziyaret edebilirsiniz.",0
"Değerli yatırımcımız, yeni ürün kampanyamız için teşekkür ederiz. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
"Merhaba, şube çalışma saatlerimiz web sitemizde güncellenmiştir. İnternet şubemizi kullanarak size yardımcı olmaktan memnuniyet duyarız.",0
"Değerli kullanıcımız, aidat iadeniz hakkında suç duyurusu yapıldı. Hesap dökümünüzü incelemek için bu adresi ziyaret edin.",1
Dikkat: sosyal medya hesabınız şüpheli işlem sebebiyle bloke oldu. Borcunuzu hemen ödemek için uygulamamıza giriş yapın.,1
Dikkat: aidat iadeniz farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için hemen buraya tıklayın.,1
"Bilinçli Tüketici, şube çalışma saatlerimiz uygulamamız üzerinden görüntülenebilir. Mobil uygulamamızı indirerek şubelerimize bekleriz.",0
"Sayın Üyemiz, şube çalışma saatlerimiz uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
banka hesabınız için iade tutarı onaylandı. Güvenliğinizi sağlamak için aşağıdaki linke tıklayın.,1
"Değerli yatırımcımız, kargo takip numaranız web sitemizde güncellenmiştir. Kurumsal politikalarımızı okumak için destek ekibimize yazabilirsiniz.",0
"Sayın müşterimiz, kargo takip numaranız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İnternet şubemizi kullanarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
Önemli uyarı: Netflix üyeliğiniz güvenlik nedeniyle donduruldu. Borcunuzu hemen ödemek için aşağıdaki linke tıklayın.,1
"Sayın Üyemiz, finansal raporlarımız e-posta adresinize gönderilmiştir. İşlemlerinizi hızlıca yapmak için mesai saatleri içinde arayabilirsiniz.",0
Acil Bildirim: Netflix üyeliğiniz süresi dolduğu için askıya alındı. Şifrenizi sıfırlamak için kimliğinizi doğrulayın.,1
"Merhaba, müşteri hizmetleri numaramız ile ilgili süreç tamamlanmıştır. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
"Değerli kullanıcımız, aidat iadeniz farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için işlemi tamamlayın.",1
gizlilik politikamız e-posta adresinize gönderilmiştir. Kampanyaları incelemek için uygulamamızı mağazalardan güncelleyebilirsiniz.,0
"Merhaba, müşteri hizmetleri numaramız web sitemizde güncellenmiştir. İnternet şubemizi kullanarak bizimle iletişime geçebilirsiniz.",0
Acil Bildirim: kredi kartınız limitiniz aşıldı. Blokeyi kaldırmak için sisteme giriş yapın.,1
Önemli uyarı: Netflix üyeliğiniz teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için bağlantıya gidin.,1
Önemli uyarı: kripto cüzdanınız çekilişten büyük ödül kazandınız. Blokeyi kaldırmak için verilen adrese gidin.,1
"Sayın müşterimiz, kripto cüzdanınız süresi dolduğu için askıya alındı. Blokeyi kaldırmak için bu adresi ziyaret edin.",1
Apple kimliğiniz hakkında suç duyurusu yapıldı. Borcunuzu hemen ödemek için aşağıdaki linke tıklayın.,1
"Değerli yatırımcımız, sipariş faturanız başarıyla sisteme kaydedildi. Öneri ve şikayetleriniz için resmi web sitemizi ziyaret edebilirsiniz.",0
Dikkat: sosyal medya hesabınız için iade tutarı onaylandı. Şifrenizi sıfırlamak için kimliğinizi doğrulayın.,1
"Bilinçli Tüketici, sipariş faturanız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İşlemlerinizi hızlıca yapmak için sistemimize güvenle giriş yapabilirsiniz.",0
Önemli uyarı: kredi kartınız çekilişten büyük ödül kazandınız. Blokeyi kaldırmak için uygulamamıza giriş yapın.,1
Acil Bildirim: kredi kartınız şüpheli işlem sebebiyle bloke oldu. Cezai işlemden kaçınmak için uygulamamıza giriş yapın.,1
"Bilinçli Tüketici, aylık hesap özetiniz e-posta adresinize gönderilmiştir. Mobil uygulamamızı indirerek şubelerimize bekleriz.",0
"Sayın müşterimiz, kargo takip numaranız uygulamamız üzerinden görüntülenebilir. Mobil uygulamamızı indirerek çağrı merkezimizi arayabilirsiniz.",0
"Sayın müşterimiz, Netflix üyeliğiniz teslim edilemediğinden geri dönüyor. Kargonuzu yeniden yönlendirmek için sisteme giriş yapın.",1
"Değerli kullanıcımız, kargo paketiniz hakkında suç duyurusu yapıldı. Cezai işlemden kaçınmak için bu adresi ziyaret edin.",1
"Merhaba, yeni ürün kampanyamız web sitemizde güncellenmiştir. Öneri ve şikayetleriniz için bizimle iletişime geçebilirsiniz.",0
kargo takip numaranız ile ilgili süreç tamamlanmıştır. İnternet şubemizi kullanarak bizimle iletişime geçebilirsiniz.,0
"Sayın müşterimiz, sosyal medya hesabınız limitiniz aşıldı. Hesap dökümünüzü incelemek için bu adresi ziyaret edin.",1
"Sayın müşterimiz, müşteri hizmetleri numaramız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Kampanyaları incelemek için çağrı merkezimizi arayabilirsiniz.",0
"Sayın müşterimiz, Apple kimliğiniz şüpheli işlem sebebiyle bloke oldu. Güvenliğinizi sağlamak için işlemi tamamlayın.",1
Önemli uyarı: kargo paketiniz teslim edilemediğinden geri dönüyor. Güvenliğinizi sağlamak için bu adresi ziyaret edin.,1
Önemli uyarı: banka hesabınız üzerinde haciz işlemi başlatıldı. Cezai işlemden kaçınmak için aşağıdaki linke tıklayın.,1
